Biblioteca pynvml encontrada, mas não foi possível inicializar.
[INFO] [1762876398.350274061] [performance_monitor_node]: CPU: 51.7%, RAM: 2481 MB
[INFO] [1762876399.349941039] [performance_monitor_node]: CPU: 57.4%, RAM: 2494 MB
[INFO] [1762876400.349973555] [performance_monitor_node]: CPU: 44.6%, RAM: 2473 MB
[INFO] [1762876401.351845185] [performance_monitor_node]: CPU: 55.6%, RAM: 2474 MB
[INFO] [1762876402.350471421] [performance_monitor_node]: CPU: 48.3%, RAM: 2471 MB
[INFO] [1762876403.350042769] [performance_monitor_node]: CPU: 60.7%, RAM: 2476 MB
[INFO] [1762876404.349907488] [performance_monitor_node]: CPU: 46.8%, RAM: 2474 MB
[INFO] [1762876405.352656954] [performance_monitor_node]: CPU: 48.2%, RAM: 2478 MB
[INFO] [1762876406.353870435] [performance_monitor_node]: CPU: 59.9%, RAM: 2470 MB
[INFO] [1762876407.349896739] [performance_monitor_node]: CPU: 43.2%, RAM: 2475 MB
[INFO] [1762876408.349903607] [performance_monitor_node]: CPU: 42.7%, RAM: 2471 MB
[INFO] [1762876409.350966421] [performance_monitor_node]: CPU: 52.6%, RAM: 2473 MB
[INFO] [1762876410.354689296] [performance_monitor_node]: CPU: 50.9%, RAM: 2467 MB
[INFO] [1762876411.351400805] [performance_monitor_node]: CPU: 45.4%, RAM: 2484 MB
[INFO] [1762876412.350868413] [performance_monitor_node]: CPU: 43.8%, RAM: 2485 MB
[INFO] [1762876413.355020288] [performance_monitor_node]: CPU: 46.5%, RAM: 2478 MB
[INFO] [1762876414.351704964] [performance_monitor_node]: CPU: 52.8%, RAM: 2468 MB
[INFO] [1762876415.350782997] [performance_monitor_node]: CPU: 42.9%, RAM: 2471 MB
[INFO] [1762876416.353123517] [performance_monitor_node]: CPU: 42.7%, RAM: 2487 MB
[INFO] [1762876417.355181629] [performance_monitor_node]: CPU: 58.0%, RAM: 2484 MB
[INFO] [1762876418.351889287] [performance_monitor_node]: CPU: 46.0%, RAM: 2487 MB
[INFO] [1762876419.349925947] [performance_monitor_node]: CPU: 42.8%, RAM: 2484 MB
[INFO] [1762876420.350030537] [performance_monitor_node]: CPU: 44.7%, RAM: 2484 MB
[INFO] [1762876421.355069599] [performance_monitor_node]: CPU: 52.9%, RAM: 2492 MB
[INFO] [1762876422.349967198] [performance_monitor_node]: CPU: 46.5%, RAM: 2494 MB
[INFO] [1762876423.349959047] [performance_monitor_node]: CPU: 54.4%, RAM: 2479 MB
[INFO] [1762876424.349926359] [performance_monitor_node]: CPU: 49.4%, RAM: 2494 MB
[INFO] [1762876425.351569804] [performance_monitor_node]: CPU: 57.0%, RAM: 2488 MB
[INFO] [1762876426.349960558] [performance_monitor_node]: CPU: 45.7%, RAM: 2485 MB
[INFO] [1762876427.349948388] [performance_monitor_node]: CPU: 52.5%, RAM: 2496 MB
[INFO] [1762876428.349942830] [performance_monitor_node]: CPU: 54.0%, RAM: 2474 MB
[INFO] [1762876429.351134996] [performance_monitor_node]: CPU: 48.7%, RAM: 2484 MB
[INFO] [1762876430.350545437] [performance_monitor_node]: CPU: 50.4%, RAM: 2486 MB
[INFO] [1762876431.349910433] [performance_monitor_node]: CPU: 47.5%, RAM: 2484 MB
[INFO] [1762876432.349965615] [performance_monitor_node]: CPU: 58.4%, RAM: 2496 MB
[INFO] [1762876433.350675429] [performance_monitor_node]: CPU: 50.4%, RAM: 2485 MB
[INFO] [1762876434.350963556] [performance_monitor_node]: CPU: 44.1%, RAM: 2475 MB
[INFO] [1762876435.350025496] [performance_monitor_node]: CPU: 58.5%, RAM: 2476 MB
[INFO] [1762876436.349968216] [performance_monitor_node]: CPU: 41.5%, RAM: 2475 MB
[INFO] [1762876437.352793977] [performance_monitor_node]: CPU: 45.1%, RAM: 2485 MB
[INFO] [1762876438.352444455] [performance_monitor_node]: CPU: 58.0%, RAM: 2496 MB
[INFO] [1762876439.350340134] [performance_monitor_node]: CPU: 44.4%, RAM: 2492 MB
[INFO] [1762876440.350226094] [performance_monitor_node]: CPU: 52.4%, RAM: 2490 MB
[INFO] [1762876441.352095335] [performance_monitor_node]: CPU: 42.9%, RAM: 2496 MB
[INFO] [1762876442.354524171] [performance_monitor_node]: CPU: 48.5%, RAM: 2499 MB
[INFO] [1762876443.352737979] [performance_monitor_node]: CPU: 53.9%, RAM: 2486 MB
[INFO] [1762876444.352689625] [performance_monitor_node]: CPU: 45.6%, RAM: 2495 MB
[INFO] [1762876445.351848398] [performance_monitor_node]: CPU: 42.8%, RAM: 2490 MB
[INFO] [1762876446.352718527] [performance_monitor_node]: CPU: 60.2%, RAM: 2503 MB
[INFO] [1762876447.353114154] [performance_monitor_node]: CPU: 41.7%, RAM: 2486 MB
[INFO] [1762876448.351150333] [performance_monitor_node]: CPU: 45.2%, RAM: 2504 MB
[INFO] [1762876449.355979358] [performance_monitor_node]: CPU: 44.6%, RAM: 2507 MB
[INFO] [1762876450.350556901] [performance_monitor_node]: CPU: 42.5%, RAM: 2505 MB
[INFO] [1762876451.350208934] [performance_monitor_node]: CPU: 55.9%, RAM: 2526 MB
[INFO] [1762876452.350158746] [performance_monitor_node]: CPU: 40.0%, RAM: 2512 MB
[INFO] [1762876453.351777524] [performance_monitor_node]: CPU: 44.6%, RAM: 2503 MB
