image,latency_ms,cpu_percent,memory_mb
27360_jpg.rf.a358c357550268443bfe6090b2f3d367.jpg,324.49991300006786,184.6,360.171875
28800_jpg.rf.d41e899ed4de2bcb74079c846956c283.jpg,322.97695700003715,185.5,360.30859375
2880_jpg.rf.feed614ca83dcbbc8039917e22a7dd72.jpg,320.3168239999741,187.0,360.3359375
2_png.rf.07846368d606a08946f38e3d91aadf6e.jpg,393.659576999994,185.2,364.26171875
2_png.rf.4139b618269aa879015d26887baadbd6.jpg,390.38627299999007,181.6,359.59375
30240_jpg.rf.8125f08bf0614b16c9921a7a7d89888e.jpg,316.2951990000238,189.4,352.703125
34560_jpg.rf.74020699d61f7f5d96f2f73da9b33f25.jpg,320.6694359998892,183.7,360.078125
3_PNG.rf.debc5df31ca5e0dca02f88d5454b21a7.jpg,385.18397200004983,189.3,352.7578125
3_png.rf.0b468e95811e2abe10a712589c629f13.jpg,396.1523919999763,184.0,352.8203125
3_png.rf.235a4ab9784c8002682b76af2b4a5cc4.jpg,397.7220149999994,183.3,359.46875
40320_jpg.rf.21c08f16d860aa20fbefb2093f5944b8.jpg,320.34028500004297,183.9,352.83984375
4320_jpg.rf.dee5b1777ca5b3bd0aed31b3f25c922b.jpg,330.6231450000041,181.2,360.25
4_png.rf.ed169c168e4791a8c678d8a5bb00df77.jpg,397.3099560000719,186.0,355.9609375
50400_jpg.rf.7f56129731a9fee8c63cbef1bdcbfd66.jpg,321.01921600008154,183.5,352.71484375
51840_jpg.rf.c492332d98a7924c0bdecc527adfc5d9.jpg,326.73613100007515,186.4,360.09375
5_png.rf.7315f613239a3976e741b9683514a061.jpg,399.70356599997103,182.4,352.84375
64800_jpg.rf.2ca744f57d967a33790746e8c0428547.jpg,326.24010899996847,183.6,360.09375
6_png.rf.ee416f0f5b1acb0890298076aa3f8d5a.jpg,394.2593740000575,184.9,356.16796875
7200_jpg.rf.f2d98c27b791435e21483fabe30ad57d.jpg,320.02589199998965,187.2,352.8515625
8640_jpg.rf.32d74b440e3f741c351fbb5718edc21a.jpg,329.1805579999618,182.0,360.25390625
8_jpg.rf.29856d59d9e53705c2777c3e7cdc84e5.jpg,350.6214500000624,185.1,360.984375
BridgeEntrance-001_00400_jpg.rf.a19faeb92e1ab0ddc9d0b53fdcbffe71.jpg,504.0511400000014,186.3,353.11328125
BridgeEntrance-002_00008_jpg.rf.9937c51825f95f7c8fa4eecab63e90e1.jpg,495.06397400000424,187.7,353.23828125
BridgeEntrance-004_00427_jpg.rf.d18a2cc803923f396826b77e0b0c865e.jpg,494.9061210000991,185.7,353.171875
BridgeEntrance-004_00485_jpg.rf.4694a77495a2dcc1630ac2df0e8a4117.jpg,493.48814600000424,188.3,353.08203125
BridgeEntrance-004_00560_jpg.rf.c1afbc77c45b37eea0be28d191e78842.jpg,494.8638609999989,189.8,353.1171875
BridgeEntrance-004_00672_jpg.rf.2d8bab62250dce382286440b96a9f2fc.jpg,492.01913299998523,186.8,353.15234375
BridgeEntrance-005_00056_jpg.rf.ab8a5d6ba9326d455df427cc1b19594e.jpg,492.17500499992184,188.8,353.09765625
BridgeEntrance-005_00166_jpg.rf.68e00e433ec2da9a63ce5b77af292c81.jpg,493.67081299999427,188.2,353.109375
BridgeEntrance-005_00178_jpg.rf.1fd70488e7eb40fe09c04aca2556f65c.jpg,494.89561899997625,185.7,353.1875
BridgeEntrance-006_00372_jpg.rf.c842773fb1a3403ea66ed85ee56ca3ae.jpg,494.61430099995596,189.9,353.19921875
BridgeEntrance-008_00221_jpg.rf.e9e32d813615f8f6f30e531bbb7b04ff.jpg,493.4171420001121,188.3,353.109375
BridgeEntrance-008_00318_jpg.rf.b52b2abc6f8ccf0825d970480077caa8.jpg,492.5836730000128,188.6,353.26953125
CAM11-21-08-2022__06-27-29PMgt_jpg.rf.6bb41d8470c9eeeb381072b8438de098.jpg,382.20973599993613,167.2,384.37890625
CAM11-23-08-2022__06-31-55PMgt_jpg.rf.b26f3e0a3af29f048019f71c26acb515.jpg,378.7950609998916,171.4,400.60546875
CAM11-26-08-2022__05-13-13PMgt_jpg.rf.541d413f86cbf5e95745b83297dff91d.jpg,361.34555000001,174.1,424.27734375
CAM12-23-08-2022__03-30-35PMgt_jpg.rf.ad9bd9312eeeae67da5347ab0b2bbc82.jpg,327.0763509999597,183.2,365.078125
CAM12-23-08-2022__05-27-03PMgt_jpg.rf.857e58673faeba1f1ccf912caf6826a9.jpg,325.7793779999929,183.9,374.59765625
CAM12-23-08-2022__06-31-55PMgt_jpg.rf.3958c6b14b869dd195217dd66311068a.jpg,324.16027099998246,184.8,374.59765625
CAM12-24-08-2022__09-14-39PMgt_jpg.rf.e6a11c6bcb6b1488f686961ec092a54b.jpg,324.33073499998955,187.8,374.59765625
CAM12-25-08-2022__07-01-56PMgt_jpg.rf.86c8e4e2015b8a5d7f8a55ec99e5aba9.jpg,325.31850300006226,184.1,374.59765625
CAM12-26-08-2022__05-13-14PMgt_jpg.rf.faf29e52a7d487b3ebd36cb0c296367f.jpg,324.6479970000564,184.5,374.59765625
CAM15-23-08-2022__03-32-07PMgt_jpg.rf.17614e635a886d4248f0b0cc9183b2dd.jpg,318.23418699991635,185.1,374.59765625
CAM15-23-08-2022__05-28-34PMgt_jpg.rf.be3bc77f4fc36b461f6ddbe35adae9c4.jpg,314.416897000001,190.5,374.59765625
CAM15-24-08-2022__09-16-10PMgt_jpg.rf.4d5bb7aa0ad7c97e7820309a640a75e2.jpg,316.3269120000223,189.4,374.59765625
CAM15-26-08-2022__05-14-45PMgt_jpg.rf.c5523776d70e71c83c1ebc4711ae3fcd.jpg,319.11786000000575,184.6,374.59765625
CAM16-21-08-2022__06-27-35PMgt_jpg.rf.2f4216b523816d6cfc50eb3efcb5f878.jpg,363.6757890000126,175.7,400.44140625
CAM16-23-08-2022__03-30-34PMgt_jpg.rf.0970624db7cce0bb6a16b82c9b346444.jpg,360.42092900004263,174.5,424.19140625
CAM16-23-08-2022__05-27-02PMgt_jpg.rf.47d7fe78215b19caf66054baea4571bd.jpg,357.1517730000551,178.9,424.19140625
CAM16-23-08-2022__06-31-54PMgt_jpg.rf.2e31614aa7dc0a0310a4d5c722e9a078.jpg,354.73266099995726,174.5,424.19140625
CAM16-24-08-2022__09-16-11PMgt_jpg.rf.45bc63c6f305394c3d1304e203309ab6.jpg,322.79622100008964,185.6,353.1875
CAM16-25-08-2022__07-01-55PMgt_jpg.rf.dddf307a47ed00021811958a0c6b5858.jpg,382.53975299994636,172.3,400.4453125
CAM16-26-08-2022__05-13-12PMgt_jpg.rf.25a0b8cbfa1993f1664af1e79eb4d17f.jpg,370.53293400003895,172.5,424.1953125
CAM17-15-09-2022__05-50-10PMgt_jpg.rf.9281bfd1c8140495b4c57cf1a5b54ab8.jpg,327.37816500002737,183.0,365.046875
CAM17-21-08-2022__06-27-50PMgt_jpg.rf.265f7398b35d2fd62f0319390860c67f.jpg,322.75853499993445,188.7,369.546875
CAM17-23-08-2022__05-27-02PMgt_jpg.rf.bd286cce774a497e80cbc7a701337c19.jpg,319.035394000025,190.9,369.546875
CAM18-21-08-2022__06-27-37PMgt_jpg.rf.8e85815b9afade5641e53ae8c45a1328.jpg,317.2691949999944,185.7,369.546875
CAM18-21-08-2022__06-27-51PMgt_jpg.rf.989102d0584133533415fd4e8513c9ba.jpg,326.3451550000127,180.5,369.546875
CAM18-23-08-2022__03-32-07PMgt_jpg.rf.76656a86686ec16c3978b5b77f079ef1.jpg,315.6894219999913,186.6,369.546875
CAM18-23-08-2022__05-27-02PMgt_jpg.rf.29778ed55ea400a17b08f88f7187e233.jpg,321.7434330000515,186.2,369.546875
CAM18-23-08-2022__05-28-35PMgt_jpg.rf.f036b207781c881d80a8b682717dbc4d.jpg,317.1037859999615,185.8,369.546875
CAM18-25-08-2022__07-03-28PMgt_jpg.rf.d8ff911917f31128343982b671f5823a.jpg,319.7408250000535,187.4,369.546875
CAM18-26-08-2022__05-14-45PMgt_jpg.rf.0aa93abf391dc69f05176a66326fb4ff.jpg,317.37550799994096,191.9,369.546875
CAM19-21-08-2022__06-27-31PMgt_jpg.rf.1cc78a1f384d598bd2d36292a1e816e9.jpg,323.59778000000006,188.2,369.546875
CAM19-23-08-2022__03-30-35PMgt_jpg.rf.156bcd0a7cbcaede556456f351ac0813.jpg,321.1280950000628,183.4,369.546875
CAM20-23-08-2022__03-30-35PMgt_jpg.rf.90edd275ce538677cb1df5c606523cd7.jpg,320.6193680000524,180.6,369.546875
CAM20-23-08-2022__03-32-07PMgt_jpg.rf.25a56cfe2ff057c06ea61d6bb22b9157.jpg,317.3183039999685,188.8,369.546875
CAM20-23-08-2022__05-28-35PMgt_jpg.rf.63cd038ab6cb3452f20088182160e1e3.jpg,317.6393259999486,185.4,369.546875
CAM20-23-08-2022__06-33-27PMgt_jpg.rf.e8a5c448937a7dd988e259cf71d61a44.jpg,316.83631900000364,189.1,369.546875
CAM20-25-08-2022__07-01-55PMgt_jpg.rf.ef1790f5631dd30cb6cf93194fe31da2.jpg,317.5118599999678,191.8,369.546875
CAM21-21-08-2022__06-27-58PMgt_jpg.rf.45c9cda6436e3e2c006e36a953b81c12.jpg,316.5741689999777,189.2,369.546875
CAM21-23-08-2022__03-32-08PMgt_jpg.rf.e3434621c8c86acc7f33106db4d5c16c.jpg,315.2064710000104,183.7,369.546875
CAM21-23-08-2022__05-28-35PMgt_jpg.rf.e4e7b241780528ff700bb86474ca2347.jpg,318.21443999990606,188.2,369.546875
CAM21-23-08-2022__06-33-27PMgt_jpg.rf.00a09c2d25cf4982c829c86adc8e77db.jpg,316.46001900003284,183.0,369.546875
CAM21-25-08-2022__07-03-28PMgt_jpg.rf.49e4b934836320ea2efb32713e60c670.jpg,319.77889600000253,187.3,369.546875
CAM21-26-08-2022__05-14-46PMgt_jpg.rf.fdb58a8b886d1da0fb0a6e10b85538e8.jpg,317.3398400000451,185.6,369.546875
CAM23-23-08-2022__03-32-08PMgt_jpg.rf.8bf9d426b4c89f5ca43ab6c222170a07.jpg,317.2159680000277,185.7,369.546875
CAM23-24-08-2022__09-16-11PMgt_jpg.rf.3c4a11c5b03df1c0e09eec813feaaf29.jpg,320.19251099995927,187.1,369.546875
CAM24-21-08-2022__06-27-31PMgt_jpg.rf.50899c30e4a981e8b30ea3ce28bb86ef.jpg,319.8993960000962,190.4,369.546875
CAM24-23-08-2022__03-32-08PMgt_jpg.rf.159d6bc5082f4cdf31cae5bb28654e39.jpg,321.7638370000486,189.3,369.546875
CAM24-23-08-2022__05-28-35PMgt_jpg.rf.7ff35f03c9530dd6b48a68254554a126.jpg,318.85672099997464,187.9,369.546875
CAM24-23-08-2022__06-33-27PMgt_jpg.rf.815c39331af45ecac9d8a8bffb0aac21.jpg,320.3424000000723,183.9,369.546875
CAM24-25-08-2022__07-03-28PMgt_jpg.rf.d9a7f4fb41669de7271f328b7ef5501c.jpg,319.9442669999826,190.3,369.546875
CAM24-26-08-2022__05-14-46PMgt_jpg.rf.b8b30ecab586e2d147a254c8d16707b6.jpg,317.22941100008484,182.5,369.546875
CAM26-26-08-2022__05-14-46PMgt_jpg.rf.ff793d70bf853e3e119a5af17b9179f3.jpg,315.9537899999805,192.8,369.546875
CAM27-23-08-2022__03-32-08PMgt_jpg.rf.ee005d26380175822a9c2dfc3ba63c65.jpg,321.04412700005014,183.5,369.546875
CAM27-23-08-2022__05-28-35PMgt_jpg.rf.259afa8addce2ef489a90d8b9767f3d6.jpg,323.1752179999603,185.4,374.546875
CAM28-21-08-2022__06-27-32PMgt_jpg.rf.54e62cafb3886ecfdbdf02205817b944.jpg,321.0191629999599,183.5,374.546875
CAM28-23-08-2022__05-28-35PMgt_jpg.rf.24190fcb61c57cf40782a20870cc90a0.jpg,328.3587590000252,182.4,374.546875
CAM28-23-08-2022__06-33-27PMgt_jpg.rf.00a66a838a5aef0516b3bbab828688e1.jpg,328.08055300006345,182.6,374.546875
CAM29-21-08-2022__06-27-39PMgt_jpg.rf.5d16b7939222cda513a5397a351a0a50.jpg,331.06148299998495,187.0,374.546875
CAM29-23-08-2022__03-32-08PMgt_jpg.rf.066fb1ba9fe38f7550b0c5a86c9ba770.jpg,328.4810190000371,185.4,374.546875
CAM29-23-08-2022__05-28-36PMgt_jpg.rf.451f741e62c3373cd1da6ef22e436d52.jpg,325.1541580000321,184.2,374.546875
CAM29-24-08-2022__09-16-12PMgt_jpg.rf.a86cac0f6e8f4ab3f154f875fd4e73ec.jpg,326.97206199998163,180.1,374.546875
CAM29-25-08-2022__07-03-29PMgt_jpg.rf.782672ea90bc5874e1ea9184a7197f3b.jpg,329.35343199994804,184.9,374.546875
CAM30-25-08-2022__07-03-29PMgt_jpg.rf.c3c4e7a3e2b627a66d5c7997ad09486d.jpg,329.36121000000185,181.9,374.546875
CAM31-23-08-2022__03-32-09PMgt_jpg.rf.f627850a245eefdb2ef3a8ea7513b568.jpg,325.1894170000469,184.2,374.546875
CAM31-26-08-2022__05-14-47PMgt_jpg.rf.1bc8023f09fb3ce97f1d76555e52d940.jpg,324.6918760000881,187.6,374.546875
CAM32-23-08-2022__03-32-09PMgt_jpg.rf.8c367c8de3ea1efdd09353d8f491edc2.jpg,320.907123999973,183.6,374.546875
CAM32-23-08-2022__05-28-36PMgt_jpg.rf.84bdafd2e6afa74ed84d8abd608834e6.jpg,321.76733299991156,183.1,374.546875
CAM33-23-08-2022__03-32-09PMgt_jpg.rf.4f6c0422f9581c93cab642f8f9fe58f6.jpg,324.4522439999855,184.6,374.546875
CAM33-23-08-2022__05-28-36PMgt_jpg.rf.786ed6c5d9d3ba4f31c088b5d6b0b9d6.jpg,324.33052100009263,190.8,374.546875
CAM33-26-08-2022__05-14-47PMgt_jpg.rf.1441ebdddddb1ac17d52507cc7e531a6.jpg,324.28209399995467,184.7,374.546875
CAM34-15-09-2022__09-51-43AMgt_jpg.rf.1fad9d2c4dea49ac8ef84c77666c1346.jpg,323.1260109999994,188.5,374.546875
CAM34-23-08-2022__06-33-28PMgt_jpg.rf.bac155b51eb88540318f3fac4d43707a.jpg,318.9705329999697,184.7,374.546875
CAM34-24-08-2022__09-16-12PMgt_jpg.rf.4a7db9881a6ebd68db935213af422759.jpg,319.8988740000459,187.3,374.546875
CAM35-23-08-2022__03-32-09PMgt_jpg.rf.1a7e43ffe7a155e9911783d242081ce1.jpg,358.9527579999867,175.3,400.4453125
CAM35-23-08-2022__05-28-36PMgt_jpg.rf.782a5da4eb76c0ff7efc5a0a31dfd71c.jpg,361.10845999996855,174.2,424.12109375
CAM35-23-08-2022__06-33-28PMgt_jpg.rf.3ed5dda71e1dea7b373c529b9a13a099.jpg,356.5525159999652,179.2,424.12109375
CAM35-26-08-2022__05-14-47PMgt_jpg.rf.1ed18904fc23167df2a5eb37068e39c4.jpg,351.6197919999513,176.1,424.12109375
CAM36-21-08-2022__06-27-33PMgt_jpg.rf.03acdd16c635c4caa355c7e3b152fba0.jpg,325.7631980000042,186.9,353.09765625
CAM36-23-08-2022__03-32-09PMgt_jpg.rf.ffbdc363503e911debeb98c49f97ce53.jpg,321.41440299994883,186.4,367.09765625
CAM36-23-08-2022__05-28-36PMgt_jpg.rf.a1a26d3863c817c41833040f7119d304.jpg,319.38153499993405,187.5,367.09765625
CAM36-25-08-2022__07-03-30PMgt_jpg.rf.040c5a742bd018c855652c92215846d6.jpg,321.92299999996976,189.2,367.09765625
CAM37-15-09-2022__05-51-42PMgt_jpg.rf.250e221eeed8defbd0f0bf112bec990a.jpg,319.3034229999512,190.7,367.09765625
CAM37-21-08-2022__06-27-40PMgt_jpg.rf.43cb517de164266a49a05cfffd7f6f76.jpg,318.9435680000088,187.8,367.09765625
CAM37-23-08-2022__03-32-09PMgt_jpg.rf.9117736701fd91caf0534d3aa794d64a.jpg,325.0439680000454,187.4,367.09765625
CAM37-23-08-2022__05-28-36PMgt_jpg.rf.ee96bdfed0256fb66eead1b5de2bbe8f.jpg,325.1933020000024,187.3,367.09765625
CAM37-23-08-2022__06-33-28PMgt_jpg.rf.50c4a64ec192969b9b79914f1246c5a3.jpg,324.01238600004945,187.9,367.09765625
CAM37-24-08-2022__09-16-13PMgt_jpg.rf.95a5d497045ab9bb2567c3d5b9a294d2.jpg,322.02994400006446,189.1,367.09765625
CAM37-25-08-2022__07-03-30PMgt_jpg.rf.9c995a36c68b5b2c8e02e32adf0c33dc.jpg,320.380560999979,190.1,367.09765625
CAM37-26-08-2022__05-14-48PMgt_jpg.rf.b9dc01cd9fad10fd73d94e568bc3b3b5.jpg,321.625661999974,189.3,367.09765625
CAM38-23-08-2022__03-32-10PMgt_jpg.rf.30f3188dba5cb701611a529ba6f80596.jpg,325.7982879999872,180.8,372.34765625
CAM38-23-08-2022__05-28-37PMgt_jpg.rf.19830fe8bca863a91f8e2b9c178aba77.jpg,326.7331469999135,186.4,374.47265625
CAM38-23-08-2022__06-33-28PMgt_jpg.rf.4fbb5f41a97fbd8ae4d536b6c0a99c70.jpg,326.23777300000256,183.6,374.47265625
CAM38-24-08-2022__09-16-13PMgt_jpg.rf.8757eba9a3b8ec687816596b81ffec7b.jpg,324.2792209999834,184.7,374.47265625
CAM38-25-08-2022__07-03-30PMgt_jpg.rf.d323275a7eeabae4549aa6ab78eb5ce7.jpg,332.0209480000358,186.4,374.47265625
CAM38-26-08-2022__05-14-48PMgt_jpg.rf.8baa3063b5b218458c3458ed0dea24f8.jpg,325.6046009998954,187.0,374.47265625
CAM39-21-08-2022__06-27-33PMgt_jpg.rf.650e5afa9503427b2cbf6e3794c2a80c.jpg,326.69764700006,183.3,374.47265625
CAM39-23-08-2022__03-32-10PMgt_jpg.rf.abb3f18c0b814b90a01e04904b91ae73.jpg,324.40253500010385,184.7,374.47265625
CAM39-23-08-2022__06-33-29PMgt_jpg.rf.c8e2449ecc8fdab60d4818a5ae107132.jpg,325.5902480000259,184.0,374.47265625
CAM39-24-08-2022__09-16-13PMgt_jpg.rf.d74a61f8e1aa5e55a416fca46733cee6.jpg,326.8906659999402,186.3,374.47265625
CAM39-25-08-2022__07-03-30PMgt_jpg.rf.3f75a397bd5dfcd59a297b6db41af63f.jpg,323.66067700002077,188.2,374.47265625
CAM39-26-08-2022__05-14-48PMgt_jpg.rf.2aef7076eac52c856252c718da98fae4.jpg,325.7514889999129,183.9,374.47265625
CAM40-15-09-2022__09-53-14AMgt_jpg.rf.8f2c30707b3d0e47510b8765939171a9.jpg,322.889559000032,185.5,374.47265625
CAM40-23-08-2022__03-32-10PMgt_jpg.rf.32eb7d0e35e1ed1551fc328688af7eb1.jpg,326.9544990000668,183.2,374.47265625
CAM41-21-08-2022__06-27-55PMgt_jpg.rf.24ef67210e3d25e30ed2b632c89d66b0.jpg,320.388595000054,190.1,374.47265625
CAM41-23-08-2022__06-33-29PMgt_jpg.rf.1dc5ccd9381a25a1d9333cc2783dd4b5.jpg,319.89609099991867,190.4,374.47265625
CAM42-21-08-2022__06-27-34PMgt_jpg.rf.341696084cd90cbed0252389f63fa55f.jpg,319.2792899999404,190.7,374.47265625
CAM42-24-08-2022__09-16-13PMgt_jpg.rf.005b22d9c8de8b966016e124c5f952cc.jpg,317.49073799994676,185.5,374.47265625
CAM43-23-08-2022__05-28-37PMgt_jpg.rf.bcf869ece9aa274e00865b2e8ebc043c.jpg,320.4490209999449,183.8,374.47265625
CAM43-23-08-2022__06-33-29PMgt_jpg.rf.f12f4d28e7cc62125993b975ea5d27b3.jpg,318.0362049999985,188.4,374.47265625
CAM43-24-08-2022__09-16-14PMgt_jpg.rf.ca1f999848fd33e3a5c213441d9ac124.jpg,316.3257659999772,189.4,374.47265625
CAM43-25-08-2022__07-03-31PMgt_jpg.rf.fd65a38e9c218f1586861d07971f348c.jpg,321.78064200002154,189.3,374.47265625
CAM43-26-08-2022__05-14-48PMgt_jpg.rf.e710fea1e354854af50b789bdb98893b.jpg,319.00402799999483,187.8,374.47265625
CAM44-23-08-2022__03-32-10PMgt_jpg.rf.73d0c1fabbf21e9cf5fe2237b43b5894.jpg,318.8766550000537,187.9,374.47265625
CAM44-23-08-2022__05-28-37PMgt_jpg.rf.34926219b35658561913c2c865295c06.jpg,317.5354410000182,185.5,374.47265625
CAM44-25-08-2022__07-03-31PMgt_jpg.rf.a7601f73b1da4b2843eb0d11522967c0.jpg,317.4208110000336,188.7,374.47265625
CAM44-26-08-2022__05-14-48PMgt_jpg.rf.dcbf3da97169356782ed3fd232425962.jpg,319.35247399997024,187.5,374.47265625
CAM46-21-08-2022__06-27-34PMgt_jpg.rf.162ef4fa1862f907cfee4dc42ec5466c.jpg,322.5027769999542,185.7,374.47265625
CAM46-23-08-2022__03-32-10PMgt_jpg.rf.42dd7458501b5b5f237deb4384fdab4b.jpg,322.2264969999742,185.9,374.47265625
CAM46-23-08-2022__05-28-37PMgt_jpg.rf.ad2fe29329e69fc7b0d7e23b21fbcb62.jpg,325.0313329999699,187.4,374.47265625
CAM46-23-08-2022__06-33-29PMgt_jpg.rf.0739f59fb25b34a560349048db22ceca.jpg,324.7786089999636,187.5,374.47265625
CAM46-24-08-2022__09-16-14PMgt_jpg.rf.ebe1ae63ee65e2baa70976214d8964f3.jpg,324.48232799993093,187.7,374.47265625
CAM46-25-08-2022__07-03-31PMgt_jpg.rf.85fa50faf399df4ba3c3ffe76d6af59a.jpg,323.84019400001307,185.0,374.47265625
CAM46-26-08-2022__05-14-48PMgt_jpg.rf.6e5189ff179a9e0c1e6393c0f22f1cd5.jpg,318.58094799997616,191.1,374.47265625
CAM47-25-08-2022__07-03-31PMgt_jpg.rf.69fb5febeb5cb1fb848dcb6972f296cd.jpg,323.44241299995247,185.2,374.47265625
CAM6-21-08-2022__06-27-29PMgt_jpg.rf.95c936c026ed97acbad54f805763938d.jpg,321.99864099993647,189.1,374.59765625
CAM8-20-08-2022__11-50-44AMgt_jpg.rf.602162e2f14044f2bca06b23994b2d9d.jpg,323.2213179999235,185.3,374.59765625
CAM8-20-08-2022__11-50-50AMgt_jpg.rf.3ea17e90fe8c81cc9ef85f679e201eea.jpg,325.15644399995836,190.4,374.59765625
CAM8-20-08-2022__11-51-15AMgt_jpg.rf.5e7f13d75028b929a4e8df98d361f39a.jpg,322.8914439999926,185.5,374.59765625
CAM8-20-08-2022__11-54-34AMgt_jpg.rf.7cdc296f5ea088d640ab98684c76fc1c.jpg,324.04091700004756,184.9,374.59765625
