image,latency_ms,cpu_percent,memory_mb
36000_jpg.rf.51cf0d7dec803ca7dc88de7a9dacafd5.jpg,128.46614799991585,325.6,342.06640625
37440_jpg.rf.e72db17d91a5e5401dc2e4aecc81b451.jpg,128.0789059997005,326.6,342.06640625
38880_jpg.rf.a6a49a0c8cbec44202de2c4d6fd8e2e1.jpg,132.63078900035907,330.4,342.06640625
43200_jpg.rf.8cd99962b565ea716be8da3d3a29e5b9.jpg,131.33345200003532,326.1,342.06640625
44640_jpg.rf.19952b06e5c7c29b3a8ab1468dd2d331.jpg,131.22404500018092,334.0,342.06640625
47520_jpg.rf.22333b6b74e0b47b8963b7fe2d74119f.jpg,128.77103700020598,332.5,342.0703125
48960_jpg.rf.654452f20747168ab86be7f54273eecc.jpg,130.05507800016858,329.2,342.0703125
53280_jpg.rf.731f4aa944453b80edff09dcbaf79bc7.jpg,132.2900660002233,331.3,342.0703125
54720_jpg.rf.25cf08e3e3368f87d8d614cf2b0adb33.jpg,128.9028529999996,325.2,342.0703125
56160_jpg.rf.898f6880afeff048524eff179bc4453c.jpg,129.5706699997936,322.3,342.07421875
5760_jpg.rf.d22add467221f3c824942b398a96e458.jpg,127.8145719998065,335.0,342.078125
60480_jpg.rf.1558606ec30a0222f54fe200e7369f7b.jpg,137.677579999945,332.7,342.078125
61920_jpg.rf.37843de087f1ef96bac94e28f5d7b413.jpg,129.65204000011,330.3,342.078125
63360_jpg.rf.82fe9621831a019e7fd54df622f2fe2e.jpg,130.54585700001553,328.0,342.078125
66240_jpg.rf.0a09d5163a6e20285a06568e148dc166.jpg,129.9201700003323,329.6,342.078125
6_png.rf.e357d2f58c1dd85274a2a6fd1d37b319.jpg,130.2969119997215,328.6,342.078125
7332226-3x2-940x627_jpg.rf.72b8c278b3626d86c88f6de8679c3d15.jpg,131.35363699984737,333.6,342.078125
7_png.rf.2a65b351bfb7456cec7a9e9348189128.jpg,131.40132299986362,325.8,342.078125
874046-mahim-tracks-100719_jpg.rf.5250aa0ef150810a19cd4e3a76e4b030.jpg,127.94855399988592,334.2,342.078125
BridgeEntrance-001_00389_jpg.rf.efecfca44c12e7ff68751e34fc33c0ee.jpg,125.8725479997338,356.0,342.078125
BridgeEntrance-003_00295_jpg.rf.03de95498c0644c71faad4b1afc349ef.jpg,124.76602600008846,351.1,342.078125
BridgeEntrance-004_00468_jpg.rf.31cff0e9c8ece663394197d4df5c5ca1.jpg,128.2265540003209,349.4,342.078125
BridgeEntrance-004_00603_jpg.rf.9cdf1e4000ed0fab35dedbf91590a09a.jpg,125.22891600019648,349.7,342.078125
BridgeEntrance-006_00111_jpg.rf.d7ff19a7e63d8799405a9e5e8e7b391d.jpg,126.46397600019554,346.5,342.078125
BridgeEntrance-006_00283_jpg.rf.59b1194c24efb00d824a99e0bbfde9d4.jpg,126.7956800002139,361.3,342.078125
BridgeEntrance-006_00495_jpg.rf.57d1425da094db7a538977ec4cacae81.jpg,126.59077199987223,345.8,342.078125
CaughtonCameraTheftfromshop-03-02-20-jpg-gallery_jpg.rf.32f8a3de7a88030395ed6ceccea96649.jpg,135.525816000154,301.4,342.078125
CrossRoad-001_00019_jpg.rf.ab73159208e346f50d69499920365043.jpg,124.8052490000191,351.0,342.078125
CrossRoad-001_00021_jpg.rf.a63f0771afa4d66319903c494bb4e228.jpg,125.59686199983844,348.8,342.08203125
CrossRoad-001_00061_jpg.rf.e47c1974e71d49c98c1acbce9dff2424.jpg,123.44444900008966,354.8,342.08203125
CrossRoad-001_00116_jpg.rf.264a42148c4927b949d7e0db4b41f69a.jpg,126.74075399991125,361.3,342.08203125
CrossRoad-001_00147_jpg.rf.f0a67686c276e65e140754a2b14291b0.jpg,125.724954999896,337.5,342.08203125
Road-001_00511_jpg.rf.d68693888399c7f890f001ee817be0b0.jpg,127.52718299998378,335.8,342.08203125
Road-002_00339_jpg.rf.baf824a42223947538eda99271d00358.jpg,123.91180199983864,353.6,342.08203125
Road-004_00305_jpg.rf.c8f8b3ac280f7dcccd2691ac5fb34549.jpg,125.95956699988164,339.8,342.08203125
Road-005_00294_jpg.rf.47d7732a1bb16c0c6961bca36c90b20c.jpg,128.84274099997128,347.8,342.08203125
SJTU_SEIEE-182_330-02071_jpg.rf.be994ebf50637042dee3487bdfc22cb9.jpg,137.9949150000357,317.5,351.27734375
SJTU_SEIEE-182_330-02083_jpg.rf.347bc35f75d26e607ae5ede2eda11f09.jpg,137.0343930002491,319.8,351.27734375
SJTU_SEIEE-182_330-02734_jpg.rf.1a64187dde76254a47bfd4901ba60f53.jpg,137.56311699989965,311.2,351.27734375
SJTU_SEIEE-182_330-02818_jpg.rf.c12e83b7d35dcb5a8161367db7e12aab.jpg,137.22744900042017,312.1,351.27734375
SJTU_SEIEE-182_330-02854_jpg.rf.7fed8cb24b22a9c1497a237be315e407.jpg,139.27197400016667,314.7,351.27734375
SJTU_SEIEE-182_330-02950_jpg.rf.9d882f60332ab801b206fbe0860fb07d.jpg,138.6043239999708,309.0,351.21484375
SeieeDept-011_00805_jpg.rf.f2745e7e5e93f9205ffaf1d264e53802.jpg,130.8928029998242,327.1,351.21484375
SeieeDept-011_00995_jpg.rf.435e69f2809b9e52a0960d5bcaaa832e.jpg,127.48623800007408,314.4,351.21484375
SeieeDept-012_00716_jpg.rf.027e2cb874c9263e6b5d7342e2580f23.jpg,131.74597099987295,317.4,351.21484375
SeieeDept-013_00249_jpg.rf.e8d00ebba612d5a270836ffd61029bea.jpg,129.04518699997425,324.2,351.21484375
SeieeDept-015_00358_jpg.rf.f0e1f49c07c25999b8cc1aa88f5b49d3.jpg,126.20503100015412,339.3,351.21484375
SeieeDept-016_00125_jpg.rf.5a848cddff6b7b7b4a3b90d214bf0c85.jpg,125.73291800026709,340.6,351.21484375
SeieeDept-019_00867_jpg.rf.625de661c30671563227dee1f82447b0.jpg,126.75456900024074,337.8,351.21484375
SeieeDept-020_00120_jpg.rf.12b662958bde222b5f2451fd5f06072b.jpg,125.98023300006389,339.8,351.21484375
SeieeDept-022_00659_jpg.rf.221f2ae6b486765484fac5beb3aeb253.jpg,125.59873300006075,340.9,351.21484375
SeieeDept-024_00386_jpg.rf.fba1765baa58d11fce5a0bc085747f12.jpg,128.0330720001075,342.3,351.21484375
SeieeDept-025_01468_jpg.rf.299df6a4df9d5330824b9cba1d589eac.jpg,129.02563099987674,331.8,351.21484375
SeieeDept-028_00395_jpg.rf.54e7ead472cda83b00e557b9843e7bc3.jpg,134.4437940001626,340.8,351.21484375
SeieeDept-033_00311_jpg.rf.243842aa52fddcb50dcc9da7ca8a5a1d.jpg,130.03744799971173,329.3,351.21484375
SeieeDept-036_00218_jpg.rf.a0ab951e01f3d19b61039342d11eafac.jpg,125.71771500006435,340.6,351.21484375
SeieeDept-037_00796_jpg.rf.8bae9cd2202a07c814e28888d6b98f63.jpg,128.69309300003806,332.7,351.21484375
fhrailway210421_jpg.rf.a6e27fe087996df816f47b1a667a7bd3.jpg,123.5614679999344,338.5,351.21484375
image00800_jpg.rf.64d0d05c329e06a379221f0f9c23f4e4.jpg,122.61774299986428,340.9,351.21484375
image03450_jpg.rf.0b13d273467e18729b68b43b4e49a7d2.jpg,123.34142999998221,339.5,351.21484375
img96579619077_jpg.rf.5be8c70e4263f8729076c01fc9b0e398.jpg,122.0868899999914,342.2,351.21484375
img965796231221_jpg.rf.6d636da5e701fd05866a196dbfba949d.jpg,122.64115000016318,350.3,351.21484375
img965796259880_jpg.rf.5d9d852eedab16f7c06842e2da009eab.jpg,119.76888300023347,357.4,351.21484375
img96579629246_jpg.rf.b31430471cc765a77794408ea1f2897a.jpg,121.58216599982552,368.5,351.21484375
img965796338647_jpg.rf.dbad5c1c24678b6e825830094deba5ea.jpg,119.40519700010555,366.9,351.21484375
img965796403118_jpg.rf.b9690efbb7428098b3f6922c384cb74f.jpg,121.51942600030452,376.9,351.21484375
img970324104918_jpg.rf.3c37a69ab7278eca7c40242de7b8c47e.jpg,120.71034800010239,362.9,351.21484375
img970324112851_jpg.rf.55ccaa5ce2b3acf46032139e0cb26ad0.jpg,121.23736800003826,369.5,351.21484375
img970324131140_jpg.rf.35177850ae0eaaae37eef156b25d276f.jpg,121.74477799999295,368.1,351.21484375
img970324147516_jpg.rf.b11e94c6734ce7f2b24647b095ced333.jpg,121.52361000016754,352.2,351.21484375
img970324156884_jpg.rf.f3aa6d44ad030c087716555a18a1061a.jpg,119.3457149997812,358.6,351.21484375
img970324160410_jpg.rf.b5b7e2f2457e65b1c1779102fa4b1438.jpg,119.15386300006503,367.6,351.21484375
img97032447377_jpg.rf.eed70060981da649dc939b11b1bdaade.jpg,120.46112600000924,363.6,351.21484375
img97032459353_jpg.rf.025ae84a04517eb042032576da848f47.jpg,137.0877270001074,341.5,351.21484375
img97032464826_jpg.rf.1a381a9114d8be55a5e3843b5cb00c77.jpg,118.5457880001195,360.9,351.21484375
img97032485840_jpg.rf.ad1f346f60b8fa1dd811b11d1e8c0bcb.jpg,121.29410900024595,361.1,351.21484375
img97032488074_jpg.rf.c797928db0e7ec32c392bd17727d7ecd.jpg,121.16825699968103,352.6,351.21484375
img97032495912_jpg.rf.c4345b304120fb056382c4d94af26355.jpg,123.41785599983268,338.9,351.21484375
img9703249975_jpg.rf.acf2227e98b30f9b045fdfc3115a203b.jpg,120.57414499986407,329.4,351.21484375
img973602114464_jpg.rf.f5117635d8f823a2638fea188b179f59.jpg,123.00500299988926,348.0,351.21484375
img973602115596_jpg.rf.05974abb7375bca198ae676a7b6f0abc.jpg,122.08833400018193,358.8,351.21484375
img973602142009_jpg.rf.4b94cd0e2fba0c038a5c956d8f4d920e.jpg,119.45054900024843,358.3,351.21484375
img973602165350_jpg.rf.2762bba7564f7653f26fd1d6dd465e63.jpg,122.11585199975161,342.7,351.21484375
img973602167702_jpg.rf.a85bdd91a7bc2bc72ab26b3e702f89bc.jpg,125.80675199978941,340.4,351.21484375
img973602181894_jpg.rf.3676e9edf5f3b219bb17f1897b00a5c2.jpg,121.652092000204,351.4,351.21484375
img973602184261_jpg.rf.4a57e62bf14677ee64f916f54c8ede70.jpg,121.25501599985,345.1,351.21484375
img97360220604_jpg.rf.fc5beb509f049110dd232c74dd3b4d5b.jpg,123.2059849999132,363.6,351.21484375
img9736025802_jpg.rf.d0c0c63c967dd79a7557ce0a0ceb8909.jpg,121.17236899985073,361.5,351.21484375
img97360289651_jpg.rf.c71635e1d28658984415c117c6e3631a.jpg,121.57574000002569,368.4,351.21484375
img97360298612_jpg.rf.39f87d4a4964260d2c39a93b5a6124da.jpg,119.59242000011727,358.0,351.21484375
mn-subway-tracks-rescuejpg_jpg.rf.b59b56f297678c94fef06a0b5ec2fedd.jpg,124.52571099993293,375.8,351.21484375
opencv_frame_15450_png_jpg.rf.09928a1ef1a83373bf052c22e673f9b9.jpg,120.23225499979162,356.0,351.21484375
opencv_frame_18790_png_jpg.rf.7790fb16d5749b0c719d5df9c8be802b.jpg,122.64989100003731,341.7,351.21484375
opencv_frame_18790_png_jpg.rf.d23f3cb16b3f2dc2873164f473a9284c.jpg,122.84872500003985,356.5,351.21484375
opencv_frame_18830_png_jpg.rf.03a748956730a33fa03a4f251bdebd93.jpg,120.71699699981764,347.8,351.21484375
opencv_frame_18830_png_jpg.rf.66872b2a782f32cf2107d823255b1bf3.jpg,120.71003400023983,362.8,351.21484375
opencv_frame_19420_png_jpg.rf.c006cd75ea418f818806e983316d3cc9.jpg,119.79243899986614,365.6,351.21484375
opencv_frame_20050_png_jpg.rf.151f538d36eaa2b569b22f0261bb29bf.jpg,120.38449600004242,372.1,351.21484375
opencv_frame_20055_png_jpg.rf.5db3f7ae43e479f968c5834010b982d4.jpg,122.0125189997816,358.9,351.21484375
output1_mp4-23_jpg.rf.4385478c6be5bbcd0880056ec9570810.jpg,120.28421799959688,340.1,351.21484375
output1_mp4-43_jpg.rf.c06de22ee95c7189cac957ef948b4949.jpg,125.33047199985958,349.6,351.21484375
output1_mp4-5_jpg.rf.1fca97f0bc58719d47249af81d4a2dc5.jpg,120.997553000052,344.5,351.21484375
output1_mp4-7_jpg.rf.8f7dc4c5dc6f78d892ca8e3d1bd90a58.jpg,124.20563599971501,345.9,351.21484375
output_mp4-176_jpg.rf.4668742d364c15f935a04bb6a18728b2.jpg,125.44619500022236,349.3,351.21484375
output_mp4-179_jpg.rf.7b78e695e7275030082d6786755346d6.jpg,120.5849970001509,363.2,351.21484375
output_mp4-20_jpg.rf.78d8c9c8a66aaf923b12fe1f22b197db.jpg,128.23583199997302,341.0,351.21484375
output_mp4-22_jpg.rf.c03699c8b2b38f57e88bc4fcc6088d73.jpg,123.10707699998602,338.9,351.21484375
output_mp4-25_jpg.rf.1fcd624b845db403d8166b190c843d8e.jpg,125.29602799986606,341.8,351.21484375
output_mp4-69_jpg.rf.aa9cbf9129efcdebd12aa72db9749796.jpg,127.27694099976361,344.3,351.21484375
output_mp4-76_jpg.rf.f036c19fbb1d0cc25a7ebe670ddb74df.jpg,125.24723200021981,341.9,351.21484375
output_mp4-85_jpg.rf.01ce42a096f244457d67e01f19154aa4.jpg,125.81958500004475,348.2,351.21484375
railway-759_jpg.rf.4f0077d899f9cf7c9693deb163ad23f6.jpg,122.43603900014932,334.6,351.21484375
youtube-0_jpg.rf.748de2c82184b01e9c383cdc30c3f211.jpg,122.67228000018804,348.5,351.21484375
youtube-0_jpg.rf.cd844551bfc21709ca2bff127714a367.jpg,122.6063350000004,341.5,351.21484375
youtube-103_jpg.rf.a79af7f0ce6fcee33cbd6e95d039367d.jpg,120.73990399994727,354.5,351.21484375
youtube-105_jpg.rf.f32802c452ddd52713384faf01abbe27.jpg,122.00927799995043,367.2,351.21484375
youtube-107_jpg.rf.b28f88e930f13e49662e20b3c59647a4.jpg,120.45601499994518,363.6,351.21484375
youtube-108_jpg.rf.b8cd9abad53cd7c2cc0dad135536172e.jpg,120.33845899986773,372.2,351.21484375
youtube-109_jpg.rf.bf5e66160442b98175796b46721081e0.jpg,117.82365599992772,354.8,351.21484375
youtube-10_jpg.rf.edec0ec5657621f6540786c01611f419.jpg,121.72536999969452,359.9,351.21484375
youtube-114_jpg.rf.9d66675207bbb705fa234c0024303828.jpg,122.64568699993106,365.4,351.21484375
youtube-115_jpg.rf.08275a7187122c654799a673e21bf723.jpg,120.88536799956273,370.7,351.21484375
youtube-115_jpg.rf.2a9d0ed2e49f8510c7f3adb7c2ac3caf.jpg,122.37352000011015,358.0,351.21484375
youtube-115_jpg.rf.55ef5004de0bdb143fdae9629ab25c8a.jpg,121.2017390002984,361.5,351.21484375
youtube-129_jpg.rf.c8a4b775bd531d89397d978d2ce29267.jpg,120.50010699977065,371.8,351.21484375
youtube-12_jpg.rf.9f4c6c424a3c937dac084f39d4893e75.jpg,116.63704200009306,358.4,351.21484375
